rang,source_package,path,file_name,extension,document_type,size_kb,active_package,qa_status,online_target,notes
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_detail_05_v1.0.pdf,WÖk_Rang18_detail_05_v1.0.pdf,pdf,Gesamtpaket,63.0,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_05_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_detail_06_v1.0.pdf,WÖk_Rang18_detail_06_v1.0.pdf,pdf,Gesamtpaket,63.0,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_06_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_detail_07_v1.0.pdf,WÖk_Rang18_detail_07_v1.0.pdf,pdf,Gesamtpaket,63.0,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_07_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_detail_08_v1.0.pdf,WÖk_Rang18_detail_08_v1.0.pdf,pdf,Gesamtpaket,63.0,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_08_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_detail_09_v1.0.pdf,WÖk_Rang18_detail_09_v1.0.pdf,pdf,Gesamtpaket,63.2,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_09_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_detail_10_v1.0.pdf,WÖk_Rang18_detail_10_v1.0.pdf,pdf,Gesamtpaket,63.0,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_10_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_wirkungsindikatoren_v1.0.pdf,WÖk_Rang18_wirkungsindikatoren_v1.0.pdf,pdf,Gesamtpaket,49.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_wirkungsindikatoren_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_toolkarten_v1.0.pdf,WÖk_Rang18_toolkarten_v1.0.pdf,pdf,Toolkarten,50.9,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_toolkarten_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_sdg_sdgplus_v1.0.pdf,WÖk_Rang18_sdg_sdgplus_v1.0.pdf,pdf,Gesamtpaket,49.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_sdg_sdgplus_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.pdf,WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.pdf,pdf,Gesamtpaket,49.7,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_quellen_glossar_v1.0.pdf,WÖk_Rang18_quellen_glossar_v1.0.pdf,pdf,Gesamtpaket,51.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_quellen_glossar_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/pdf/WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.pdf,WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.pdf,pdf,Gesamtpaket,288.2,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.pdf,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_portalstartseite_v1.0.docx,WÖk_Rang18_portalstartseite_v1.0.docx,docx,Gesamtpaket,38.1,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_portalstartseite_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_bestands_und_nachlieferliste_v1.0.docx,WÖk_Rang18_bestands_und_nachlieferliste_v1.0.docx,docx,Gesamtpaket,38.2,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_bestands_und_nachlieferliste_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_Konzeptpapier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.docx,WÖk_Rang18_Konzeptpapier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.docx,docx,Konzeptpapier,41.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_Konzeptpapier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_Gesamtdossier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.docx,WÖk_Rang18_Gesamtdossier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.docx,docx,Gesamtdossier,41.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_Gesamtdossier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_01_v1.0.docx,WÖk_Rang18_detail_01_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_01_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_02_v1.0.docx,WÖk_Rang18_detail_02_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_02_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_03_v1.0.docx,WÖk_Rang18_detail_03_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_03_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_04_v1.0.docx,WÖk_Rang18_detail_04_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_04_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_05_v1.0.docx,WÖk_Rang18_detail_05_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_05_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_06_v1.0.docx,WÖk_Rang18_detail_06_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_06_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_07_v1.0.docx,WÖk_Rang18_detail_07_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_07_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_08_v1.0.docx,WÖk_Rang18_detail_08_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_08_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_09_v1.0.docx,WÖk_Rang18_detail_09_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_09_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_detail_10_v1.0.docx,WÖk_Rang18_detail_10_v1.0.docx,docx,Gesamtpaket,42.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_10_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_wirkungsindikatoren_v1.0.docx,WÖk_Rang18_wirkungsindikatoren_v1.0.docx,docx,Gesamtpaket,38.2,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_wirkungsindikatoren_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_toolkarten_v1.0.docx,WÖk_Rang18_toolkarten_v1.0.docx,docx,Toolkarten,38.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_toolkarten_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_sdg_sdgplus_v1.0.docx,WÖk_Rang18_sdg_sdgplus_v1.0.docx,docx,Gesamtpaket,38.3,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_sdg_sdgplus_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.docx,WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.docx,docx,Gesamtpaket,38.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_quellen_glossar_v1.0.docx,WÖk_Rang18_quellen_glossar_v1.0.docx,docx,Gesamtpaket,38.2,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_quellen_glossar_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/docx/WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.docx,WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.docx,docx,Gesamtpaket,62.6,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.docx,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_portalstartseite_v1.0.md,WÖk_Rang18_portalstartseite_v1.0.md,md,Gesamtpaket,5.3,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_portalstartseite_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_bestands_und_nachlieferliste_v1.0.md,WÖk_Rang18_bestands_und_nachlieferliste_v1.0.md,md,Gesamtpaket,7.1,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_bestands_und_nachlieferliste_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_Konzeptpapier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.md,WÖk_Rang18_Konzeptpapier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.md,md,Konzeptpapier,15.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_Konzeptpapier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_Gesamtdossier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.md,WÖk_Rang18_Gesamtdossier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.md,md,Gesamtdossier,17.0,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_Gesamtdossier_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_01_v1.0.md,WÖk_Rang18_detail_01_v1.0.md,md,Gesamtpaket,19.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_01_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_02_v1.0.md,WÖk_Rang18_detail_02_v1.0.md,md,Gesamtpaket,19.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_02_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_03_v1.0.md,WÖk_Rang18_detail_03_v1.0.md,md,Gesamtpaket,19.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_03_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_04_v1.0.md,WÖk_Rang18_detail_04_v1.0.md,md,Gesamtpaket,19.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_04_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_05_v1.0.md,WÖk_Rang18_detail_05_v1.0.md,md,Gesamtpaket,19.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_05_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_06_v1.0.md,WÖk_Rang18_detail_06_v1.0.md,md,Gesamtpaket,19.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_06_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_07_v1.0.md,WÖk_Rang18_detail_07_v1.0.md,md,Gesamtpaket,19.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_07_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_08_v1.0.md,WÖk_Rang18_detail_08_v1.0.md,md,Gesamtpaket,19.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_08_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_09_v1.0.md,WÖk_Rang18_detail_09_v1.0.md,md,Gesamtpaket,19.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_09_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_detail_10_v1.0.md,WÖk_Rang18_detail_10_v1.0.md,md,Gesamtpaket,19.5,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_detail_10_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_wirkungsindikatoren_v1.0.md,WÖk_Rang18_wirkungsindikatoren_v1.0.md,md,Gesamtpaket,6.2,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_wirkungsindikatoren_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_toolkarten_v1.0.md,WÖk_Rang18_toolkarten_v1.0.md,md,Toolkarten,6.9,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_toolkarten_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_sdg_sdgplus_v1.0.md,WÖk_Rang18_sdg_sdgplus_v1.0.md,md,Gesamtpaket,5.8,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_sdg_sdgplus_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.md,WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.md,md,Gesamtpaket,6.0,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_politische_anschlussfaehigkeit_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_quellen_glossar_v1.0.md,WÖk_Rang18_quellen_glossar_v1.0.md,md,Gesamtpaket,7.2,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_quellen_glossar_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/md/WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.md,WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.md,md,Gesamtpaket,247.9,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_Gesamtpaket_Alle_Inhalte_v1.0.md,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/html/WÖk_Rang18_portalstartseite_v1.0.html,WÖk_Rang18_portalstartseite_v1.0.html,html,Gesamtpaket,6.4,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_portalstartseite_v1.0.html,Aus aktivem Rangpaket erkannt.
18,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0.zip,WÖk_Rang18_Wissen-Wissenschaft-Forschung-Wirkungsinnovation_Gesamtpaket_v1.0/html/WÖk_Rang18_bestands_und_nachlieferliste_v1.0.html,WÖk_Rang18_bestands_und_nachlieferliste_v1.0.html,html,Gesamtpaket,8.7,ja,Import pruefen,/downloads/rang-18/WÖk_Rang18_bestands_und_nachlieferliste_v1.0.html,Aus aktivem Rangpaket erkannt.
