source,href,target,triage
blog.html,#thema-grundsatz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-bildung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-medien,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-ki-und-digitalisierung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-produkte-und-preise,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-wohnen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-arbeit-und-soziales,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-energie-und-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-europa-und-welt,blog.html,INTENTIONAL_JS_FILTER
blog.html,#typ-leitartikel,blog.html,INTENTIONAL_JS_FILTER
blog.html,#typ-langform,blog.html,INTENTIONAL_JS_FILTER
blog.html,#typ-kurzimpuls,blog.html,INTENTIONAL_JS_FILTER
blog.html,#typ-zeitdiagnose,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-arbeit,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-bildung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-buergerenergie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energiegenossenschaften,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energy-sharing,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-europa,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-finanzmarkt,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-foerderpolitik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-geopolitik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-ki,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-kommunikation,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-kultur,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-mobilitaet,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-ernaehrung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-landwirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-datenstandards,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-governance,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-nachbarschaftsstrom,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-pilotraeume,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-massstab,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-medien,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-nachhaltigkeit,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-ordnung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-preise,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-resilienz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-sdg-7,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-sdgs,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-social-taxonomy,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-steuern,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-unternehmen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsfoerderung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsmanagement,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsfinanzpolitik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungskompetenz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsschule,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungspaedagogik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsluecke,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungspotenzial,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungspraxis,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsraum,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkstoff,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wohnen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsfinanzpolitik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-steuern,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-energie-und-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energy-sharing,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energiegemeinschaften,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energiegenossenschaften,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-buergerenergie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-nachbarschaftsstrom,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-europa-und-welt,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-europa,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-preise,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-steuern,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-energie-und-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-preise,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-steuern,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-produkte-und-preise,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-preise,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-steuern,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-finanzmarkt,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-finanzmarkt,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-social-taxonomy,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-nachhaltigkeit,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-bildung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-bildung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsschule,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungspaedagogik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungskompetenz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-bildung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-bildung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsfoerderung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungskompetenz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-wohnen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wohnen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-nachhaltigkeit,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-finanzmarkt,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-resilienz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-grundsatz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-nachhaltigkeit,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-resilienz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wohnen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-sdgs,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-ordnung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-sdgs,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungspraxis,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsluecke,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-grundsatz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsmanagement,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-foerderpolitik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-medien,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-kommunikation,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsraum,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungskompetenz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-medien,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-medien,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-kommunikation,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungspotenzial,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkstoff,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-grundsatz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-massstab,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-nachhaltigkeit,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-unternehmen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-ki-und-digitalisierung,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-ki,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-unternehmen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-europa,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-finanzmarkt,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-demokratie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-preise,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-energie-und-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-klima,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-wohnen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wohnen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-energie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-unternehmen,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-resilienz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-grundsatz,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-massstab,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-politik,blog.html,INTENTIONAL_JS_FILTER
blog.html,#thema-arbeit-und-soziales,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-arbeit,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirtschaft,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-finanzmarkt,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-steuern,blog.html,INTENTIONAL_JS_FILTER
blog.html,#tag-wirkungsokonomie,blog.html,INTENTIONAL_JS_FILTER
portale/transformation-uebergaenge-implementierung/roadmap-2030-2050/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/roadmap-2030-2050/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/reallabore-regulatory-sandboxes/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/reallabore-regulatory-sandboxes/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/wirkungsfonds-brueckenfinanzierung/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/wirkungsfonds-brueckenfinanzierung/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/wirkungsdaten-versionierung-register/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/wirkungsdaten-versionierung-register/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/produkt-und-beschaffungspiloten/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/produkt-und-beschaffungspiloten/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/pilotkommunen/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/pilotkommunen/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/evaluation-rechtsschutz-lernschleifen/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/evaluation-rechtsschutz-lernschleifen/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/umsetzungspfad/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/umsetzungspfad/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/soziale-abfederung-kaufkraftschutz/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/soziale-abfederung-kaufkraftschutz/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/kommunikation-change-partizipation/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/kommunikation-change-partizipation/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/toolkarten/index.html,#toolkarten,portale/transformation-uebergaenge-implementierung/toolkarten/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/toolkarten/index.html,#quellenrahmen,portale/transformation-uebergaenge-implementierung/toolkarten/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/transformation-uebergaenge-implementierung/unternehmens-transformationspfade/index.html,#datenquellen-und-nachweisfuhrung,portale/transformation-uebergaenge-implementierung/unternehmens-transformationspfade/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/index.html,#wissenschaft-als-korrektursystem-forschung-als-wirkungswissen-innovation-als-systemlernen,portale/wissen-wissenschaft-forschung-wirkungsinnovation/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/wirkungskompetenz-akademie/index.html,#wirkungskompetenz-als-querschnittskompetenz-fur-wissenschaft-verwaltung-unternehmen-medien-schulen-und-burger-innen,portale/wissen-wissenschaft-forschung-wirkungsinnovation/wirkungskompetenz-akademie/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/quellen-glossar/index.html,#interne-und-externe-anschlussstellen,portale/wissen-wissenschaft-forschung-wirkungsinnovation/quellen-glossar/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/sdg-sdgplus/index.html,#wissen-wissenschaft-und-forschung-im-referenzrahmen-der-wirkungsokonomie,portale/wissen-wissenschaft-forschung-wirkungsinnovation/sdg-sdgplus/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/open-science-wissensinfrastruktur/index.html,#open-access-open-data-citizen-science-und-faire-wissenszugange-als-offentliche-infrastruktur-der-wirkungsokonomie,portale/wissen-wissenschaft-forschung-wirkungsinnovation/open-science-wissensinfrastruktur/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/mission-oriented-research-wirkungsinnovation/index.html,#missionen-als-richtung-nicht-als-mikromanagement-forschung-technologie-regulierung-und-praxis-auf-messbare-gesellschaftliche-zustandsveranderungen-ausrichten,portale/wissen-wissenschaft-forschung-wirkungsinnovation/mission-oriented-research-wirkungsinnovation/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/rechtsprechung-sachverstaendige-wirkungsrecht/index.html,#justiz-als-freiheitsgarantie-korrekturinstanz-und-schutz-vor-technokratischer-wirkungssteuerung,portale/wissen-wissenschaft-forschung-wirkungsinnovation/rechtsprechung-sachverstaendige-wirkungsrecht/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/forschungsbewertung-wirkungsindikatoren/index.html,#wie-forschung-jenseits-von-publikationszahlen-impact-factor-und-zitationen-wirkungsorientiert-aber-nicht-technokratisch-bewertet-werden-kann,portale/wissen-wissenschaft-forschung-wirkungsinnovation/forschungsbewertung-wirkungsindikatoren/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/politische-anschlussfaehigkeit/index.html,#umsetzungsoptionen-fur-wissenschaft-forschung-und-wirkungsinnovation,portale/wissen-wissenschaft-forschung-wirkungsinnovation/politische-anschlussfaehigkeit/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/science-for-policy-statistik/index.html,#wie-parlamente-verwaltung-und-offentlichkeit-evidenz-nutzen-konnen-ohne-wissenschaft-zur-politikverkundung-zu-machen,portale/wissen-wissenschaft-forschung-wirkungsinnovation/science-for-policy-statistik/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/transdisziplinaritaet-citizen-science/index.html,#gesellschaftliche-akteure-als-co-forschende-ohne-methodische-standards-zu-verwassern,portale/wissen-wissenschaft-forschung-wirkungsinnovation/transdisziplinaritaet-citizen-science/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/forschungsdaten-replikation-qualitaet/index.html,#datenqualitat-replikation-audit-trails-negative-ergebnisse-und-unsicherheitsklassen-als-ruckgrat-verlasslicher-wirkungssteuerung,portale/wissen-wissenschaft-forschung-wirkungsinnovation/forschungsdaten-replikation-qualitaet/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/wissensrat-integritaet/index.html,#institutionelle-sicherung-gegen-manipulation-lobbyeinfluss-politisierte-forschung-methodische-schwache-und-wirkungssimulation,portale/wissen-wissenschaft-forschung-wirkungsinnovation/wissensrat-integritaet/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/wirkungsindikatoren/index.html,#wok-ids-scorecards-und-bewertungslogik-fur-wissen-wissenschaft-und-wirkungsinnovation,portale/wissen-wissenschaft-forschung-wirkungsinnovation/wirkungsindikatoren/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/toolkarten/index.html,#werkzeuge-fur-wissensintegritat-forschungswirkung-und-wirkungsinnovation,portale/wissen-wissenschaft-forschung-wirkungsinnovation/toolkarten/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/gesamtdossier/index.html,#die-wissensordnung-der-wirkungsokonomie,portale/wissen-wissenschaft-forschung-wirkungsinnovation/gesamtdossier/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/konzeptpapier/index.html,#wissenschaft-als-korrektursystem-der-wirkungsokonomie,portale/wissen-wissenschaft-forschung-wirkungsinnovation/konzeptpapier/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/wissen-wissenschaft-forschung-wirkungsinnovation/wissenschaft-als-wirklichkeitspruefung/index.html,#warum-wissenschaft-in-der-wirkungsokonomie-keine-autoritatsherrschaft-ist-sondern-ein-korrektursystem-fur-wirklichkeit-unsicherheit-und-demokratische-entscheidungen,portale/wissen-wissenschaft-forschung-wirkungsinnovation/wissenschaft-als-wirklichkeitspruefung/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/index.html,#portalstartseite-und-online-einstieg,portale/digitalisierung-ki-wirkungsdatenraeume/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/quellen-glossar/index.html,#interne-und-externe-anschlussstellen,portale/digitalisierung-ki-wirkungsdatenraeume/quellen-glossar/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/digitale-produktpaesse/index.html,#produktwirkung-uber-rohstoff-herstellung-nutzung-reparatur-und-ende,portale/digitalisierung-ki-wirkungsdatenraeume/digitale-produktpaesse/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/sdg-sdgplus/index.html,#digitalisierung-ki-und-wirkungsdatenraume,portale/digitalisierung-ki-wirkungsdatenraeume/sdg-sdgplus/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/audit-assurance-datenqualitaet/index.html,#datenqualitatsklassen-prufpfade-stichproben-lieferantennachweise-und-korrekturpflicht,portale/digitalisierung-ki-wirkungsdatenraeume/audit-assurance-datenqualitaet/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/politische-anschlussfaehigkeit/index.html,#umsetzungsoptionen-zielkonflikte-und-schutz-vor-technokratie,portale/digitalisierung-ki-wirkungsdatenraeume/politische-anschlussfaehigkeit/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/wirkungsscanner/index.html,#ubersetzung-von-scorecards-dpp-daten-und-unsicherheiten-in-verstandliche-signale,portale/digitalisierung-ki-wirkungsdatenraeume/wirkungsscanner/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/wirkungsindikatoren/index.html,#wok-ids-datenqualitat-und-digitale-wirkungsarchitektur,portale/digitalisierung-ki-wirkungsdatenraeume/wirkungsindikatoren/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/ki-governance/index.html,#ki-systeme-in-verwaltung-unternehmen-forschung-und-plattformen,portale/digitalisierung-ki-wirkungsdatenraeume/ki-governance/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/cyberresilienz/index.html,#register-produktpasse-krankenhauser-energie-zahlungssysteme-und-datenraume,portale/digitalisierung-ki-wirkungsdatenraeume/cyberresilienz/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/toolkarten/index.html,#digitale-werkzeuge-der-wirkungsokonomie,portale/digitalisierung-ki-wirkungsdatenraeume/toolkarten/index.html,REQUIRES_TARGET_SECTION_REVIEW
portale/digitalisierung-ki-wirkungsdatenraeume/digitale-souveraenitaet/index.html,#offentliche-digitale-infrastruktur-offene-standards-und-europaische-datenraume,portale/digitalisierung-ki-wirkungsdatenraeume/digitale-souveraenitaet/index.html,REQUIRES_TARGET_SECTION_REVIEW
